 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    1    2       199       0.5       0.130789     0.00130789          16.6176       0.166176        10.8213       0.108213
    5    0    1    2       204       0.5       0.135778     0.00135778          17.2904       0.172904        10.6147       0.106147
    5    0    1    2       209       0.5        0.14076      0.0014076           17.966        0.17966        10.4146       0.104146
    5    0    1    2       214       0.5       0.145729     0.00145729          18.6446       0.186446         10.221        0.10221
    5    0    1    2       219       0.5       0.150681     0.00150681          19.3254       0.193254        10.0334       0.100334
    5    0    1    2       224       0.5       0.155614     0.00155614          20.0036       0.200036         9.8518       0.098518
    5    0    1    2       229       0.5        0.16053      0.0016053          20.6783       0.206783        9.67589      0.0967589
    5    0    1    2       234       0.5       0.165431     0.00165431          21.3531       0.213531        9.50547      0.0950547
    5    0    1    2       239       0.5        0.17032      0.0017032          22.0306       0.220306        9.34034      0.0934034
    5    0    1    2       244       0.5         0.1752       0.001752          22.7111       0.227111        9.18032      0.0918032
    5    0    1    2       249       0.5       0.180074     0.00180074          23.3933       0.233933        9.02519      0.0902519
    5    0    1    2       254       0.5       0.184944     0.00184944          24.0763       0.240763         8.8748       0.088748
    5    0    1    2       259       0.5       0.189814     0.00189814            24.76         0.2476        8.72894      0.0872894
    5    0    1    2       264       0.5       0.194685     0.00194685          25.4447       0.254447        8.58747      0.0858747
    5    0    1    2       269       0.5       0.199561     0.00199561          26.1306       0.261306         8.4502       0.084502
    5    0    1    2       274       0.5       0.204443     0.00204443          26.8179       0.268179        8.31699      0.0831699
    5    0    1    2       279       0.5       0.209332     0.00209332          27.5062       0.275062        8.18767      0.0818767
    5    0    1    2       284       0.5       0.214227     0.00214227          28.1954       0.281954        8.06211      0.0806211
    5    0    1    2       289       0.5       0.219128     0.00219128          28.8857       0.288857        7.94017      0.0794017
    5    0    1    2       294       0.5       0.224037     0.00224037          29.5768       0.295768         7.8217       0.078217
    5    0    1    2       299       0.5       0.228952     0.00228952          30.2689       0.302689        7.70658      0.0770658
    5    0    1    2       304       0.5       0.233874     0.00233874          30.9619       0.309619        7.59468      0.0759468
    5    0    1    2       309       0.5       0.238803     0.00238803          31.6558       0.316558        7.48589      0.0748589
    5    0    1    2       314       0.5       0.243739     0.00243739          32.3506       0.323506        7.38009      0.0738009
    5    0    1    2       319       0.5       0.248681     0.00248681          33.0461       0.330461        7.27717      0.0727717
    5    0    1    2       324       0.5       0.253631     0.00253631          33.7425       0.337425        7.17702      0.0717702
    5    0    1    2       329       0.5       0.258587     0.00258587          34.4397       0.344397        7.07955      0.0707955
    5    0    1    2       334       0.5       0.263549     0.00263549          35.1376       0.351376        6.98466      0.0698466
    5    0    1    2       339       0.5       0.268515     0.00268515          35.8363       0.358363        6.89226      0.0689226
    5    0    1    2       344       0.5       0.273487     0.00273487          36.5357       0.365357        6.80225      0.0680225
    5    0    1    2       349       0.5       0.278462     0.00278462          37.2359       0.372359        6.71455      0.0671455
    5    0    1    2       354       0.5       0.283441     0.00283441          37.9367       0.379367        6.62909      0.0662909
    5    0    1    2       359       0.5       0.288423     0.00288423          38.6382       0.386382        6.54578      0.0654578
    5    0    1    2       364       0.5       0.293407     0.00293407          39.3405       0.393405        6.46454      0.0646454
    5    0    1    2       369       0.5       0.298393     0.00298393          40.0433       0.400433        6.38531      0.0638531
    5    0    1    2       374       0.5        0.30338      0.0030338          40.7469       0.407469        6.30803      0.0630803
    5    0    1    2       379       0.5       0.308365     0.00308365           41.451        0.41451        6.23261      0.0623261
    5    0    1    2       384       0.5       0.313346     0.00313346          42.1559       0.421559          6.159        0.06159
    5    0    1    2       389       0.5       0.318321     0.00318321          42.8613       0.428613        6.08714      0.0608714
    5    0    1    2       394       0.5       0.323289     0.00323289          43.5673       0.435673        6.01697      0.0601697
    5    0    1    2       399       0.5       0.328246     0.00328246          44.2739       0.442739        5.94843      0.0594843
