 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    1    2       189       0.5       0.120808     0.00120808          19.3151       0.193151        11.2553       0.112553
    5    0    1    2       194       0.5       0.125797     0.00125797          20.0753       0.200753        11.0348       0.110348
    5    0    1    2       199       0.5       0.130789     0.00130789          20.8333       0.208333        10.8213       0.108213
    5    0    1    2       204       0.5       0.135778     0.00135778          21.5936       0.215936        10.6147       0.106147
    5    0    1    2       209       0.5        0.14076      0.0014076          22.3587       0.223587        10.4146       0.104146
    5    0    1    2       214       0.5       0.145729     0.00145729          23.1277       0.231277         10.221        0.10221
    5    0    1    2       219       0.5       0.150681     0.00150681          23.8991       0.238991        10.0334       0.100334
    5    0    1    2       224       0.5       0.155614     0.00155614          24.6724       0.246724         9.8518       0.098518
    5    0    1    2       229       0.5        0.16053      0.0016053           25.448        0.25448        9.67589      0.0967589
    5    0    1    2       234       0.5       0.165431     0.00165431          26.2261       0.262261        9.50547      0.0950547
    5    0    1    2       239       0.5        0.17032      0.0017032          27.0066       0.270066        9.34034      0.0934034
    5    0    1    2       244       0.5         0.1752       0.001752          27.7894       0.277894        9.18032      0.0918032
    5    0    1    2       249       0.5       0.180074     0.00180074          28.5742       0.285742        9.02519      0.0902519
    5    0    1    2       254       0.5       0.184944     0.00184944          29.3611       0.293611         8.8748       0.088748
    5    0    1    2       259       0.5       0.189814     0.00189814          30.1499       0.301499        8.72894      0.0872894
    5    0    1    2       264       0.5       0.194685     0.00194685          30.9407       0.309407        8.58747      0.0858747
    5    0    1    2       269       0.5       0.199561     0.00199561          31.7333       0.317333         8.4502       0.084502
    5    0    1    2       274       0.5       0.204443     0.00204443          32.5278       0.325278        8.31699      0.0831699
    5    0    1    2       279       0.5       0.209332     0.00209332           33.324        0.33324        8.18767      0.0818767
    5    0    1    2       284       0.5       0.214227     0.00214227          34.1219       0.341219        8.06211      0.0806211
    5    0    1    2       289       0.5       0.219128     0.00219128          34.9214       0.349214        7.94017      0.0794017
    5    0    1    2       294       0.5       0.224037     0.00224037          35.7226       0.357226         7.8217       0.078217
    5    0    1    2       299       0.5       0.228952     0.00228952          36.5253       0.365253        7.70658      0.0770658
    5    0    1    2       304       0.5       0.233874     0.00233874          37.3295       0.373295        7.59468      0.0759468
    5    0    1    2       309       0.5       0.238803     0.00238803          38.1352       0.381352        7.48589      0.0748589
    5    0    1    2       314       0.5       0.243739     0.00243739          38.9423       0.389423        7.38009      0.0738009
    5    0    1    2       319       0.5       0.248681     0.00248681          39.7509       0.397509        7.27717      0.0727717
    5    0    1    2       324       0.5       0.253631     0.00253631          40.5608       0.405608        7.17702      0.0717702
    5    0    1    2       329       0.5       0.258587     0.00258587           41.372        0.41372        7.07955      0.0707955
    5    0    1    2       334       0.5       0.263549     0.00263549          42.1846       0.421846        6.98466      0.0698466
    5    0    1    2       339       0.5       0.268515     0.00268515          42.9985       0.429985        6.89226      0.0689226
    5    0    1    2       344       0.5       0.273487     0.00273487          43.8136       0.438136        6.80225      0.0680225
    5    0    1    2       349       0.5       0.278462     0.00278462          44.6299       0.446299        6.71455      0.0671455
    5    0    1    2       354       0.5       0.283441     0.00283441          45.4475       0.454475        6.62909      0.0662909
    5    0    1    2       359       0.5       0.288423     0.00288423          46.2662       0.462662        6.54578      0.0654578
    5    0    1    2       364       0.5       0.293407     0.00293407          47.0861       0.470861        6.46454      0.0646454
    5    0    1    2       369       0.5       0.298393     0.00298393          47.9071       0.479071        6.38531      0.0638531
    5    0    1    2       374       0.5        0.30338      0.0030338          48.7292       0.487292        6.30803      0.0630803
    5    0    1    2       379       0.5       0.308365     0.00308365          49.5525       0.495525        6.23261      0.0623261
    5    0    1    2       384       0.5       0.313346     0.00313346          50.3768       0.503768          6.159        0.06159
    5    0    1    2       389       0.5       0.318321     0.00318321          51.2021       0.512021        6.08714      0.0608714
    5    0    1    2       394       0.5       0.323289     0.00323289          52.0286       0.520286        6.01697      0.0601697
    5    0    1    2       399       0.5       0.328246     0.00328246           52.856        0.52856        5.94843      0.0594843
